"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Syrian Arab Republic","SYR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.21872487","58.47274608","63.92448425","68.15474684","65.56370359","63.37198146","66.30079557","76.66554501","87.84761059","91.90562067","93.81681192","81.48515564","70.09545951","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2435743","11.81969785","18.16082718","18.23865336","28.29926497","32.07445588","34.75975595","34.96267017","37.88076904","35.86364862","36.48620983","38.72567404","34.92486746","47.42296057","46.88535547","35.56909713","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0583069871566","40.0622759042831","45.2398545468312","51.5951309861733","57.8432120561935","66.4253146959707","77.6513024280418","95.0440598277974","124.93799690349","145.318199739553","170.114742380506","212.499742586432","246.153877814893","274.580139805286","300.760122277334","332.436383233092","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.729811336542","114.634481508058","134.902476179309","163.93669558006","205.222813849856","256.24364751811","308.208896067933","392.027649873582","492.916411423505","426.11963800482","459.887804028707","509.371208484726","536.097594125594","575.929060819932","542.621401894788","429.78692363649","","",
"Togo","TGO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79685057","9.8336481","11.03650922","13.52112947","14.94344172","15.80698059","16.60835561","19.52474964","23.66442061","26.14805602","30.93862791","34.60344691","34.50712886","38.28368022","40.11070061","36.64787882","","",
"Thailand","THA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.25966324","57.29111541","69.89764851","76.50303842","83.49059954","91.43146539","104.42774676","126.82365649","151.47379322","152.45145335","172.05752988","195.938433","206.44031739","213.00305772","219.36612675","217.13523195","","",
"Tajikistan","TJK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96617805","7.32883542","8.02376633","11.11180175","14.82056111","17.56365139","20.20809688","28.75776124","41.74049407","39.51399966","43.11531558","49.72154278","57.35378733","65.9368249","74.30047894","62.96370158","","",
"Turkmenistan","TKM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.62702705","123.70847676","132.30341946","208.86761417","319.25855363","345.14308082","374.18340445","281.93502055","255.47692563","194.25395393","221.79857038","276.65167828","318.8073267","376.22388142","437.75281971","405.12634518","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257.089858467458","250.930613156176","223.65238139266","236.958835628949","268.78590775035","322.759256129832","377.54967380511","448.123881291388","514.205429071883","511.771707083764","608.949706655552","677.15459344945","672.083914500718","693.606299668011","706.744350432059","635.594094208835","","",
"Timor-Leste","TLS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.61716342","14.49251706","18.84860509","23.76624283","25.98070895","28.62539614","41.86710447","48.6186099","51.39423986","63.05220574","70.14330285","78.59319923","77.74627849","71.65509997","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5677790344336","84.4730721260514","85.6769652784144","83.5797727668571","95.9923731356991","107.329916588727","120.416871968312","147.060527353137","179.352820697505","203.369615001282","223.627873662465","253.359301396544","262.295622405936","250.280433602265","249.325604811465","229.42281324679","","",
"Tonga","TON","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.881285","71.14866284","78.32380037","83.1335991","110.49526841","120.29342869","159.32749767","162.03171042","203.50494474","143.51055546","177.71089027","194.81704736","221.71878356","207.37026441","215.96498332","221.37027553","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4069915190316","18.1886853792639","18.7190468778956","20.1788493198391","22.8831940073073","25.5084874993998","27.7132025739131","33.2645478353912","35.0127973385953","35.4964859727088","41.3167057077255","44.6644883795008","44.8195347594163","51.1573618584342","52.9701644460607","58.1654387455871","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4517311179383","29.4211548378488","27.854268193021","40.00157466029","48.1729839094764","54.0687130727045","60.850349362422","67.7611841548165","73.0643231341737","72.2228302461993","83.140040936969","89.4004849890819","88.9708445343563","90.2316671831469","90.497601631183","84.8779132369612","","",
"Trinidad and Tobago","TTO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258.70675863","288.46381629","323.40998303","410.42939035","470.18967027","603.88274223","594.02642144","729.4088043","861.23512909","864.40947939","801.07588098","896.05117675","954.27604372","1038.05471554","1076.07159977","1146.23134998","","",
"Tunisia","TUN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.76621238","114.98287565","126.00065855","150.91166309","169.75658514","172.41762537","181.46152837","205.14175377","233.49812932","234.1922474","243.60663888","273.80825093","273.34383527","287.92229398","290.97449681","258.02886744","","",
"Turkey","TUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199.50491719","153.62459168","186.69799981","238.69855468","299.57672679","364.90733036","416.88470554","512.73452516","570.68098007","500.07160353","539.32880589","531.65965544","524.81783627","552.40548059","527.20284171","454.60829207","","",
"Tuvalu","TUV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358.04293063","259.03972558","205.07178172","264.97582582","220.02177357","236.49809084","252.37632607","280.09078143","308.05758268","328.80745403","440.45515392","506.89754611","488.47677797","491.6754683","497.07085574","439.17702544","","",
"Tanzania","TZA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.61511222","14.93465691","16.75818314","20.06667179","23.05469815","27.23142174","34.99075777","35.4863559","35.31939274","32.51586392","36.10598419","38.38072318","40.5350498","39.75020804","38.21046213","31.73734859","","",
"Uganda","UGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.83660532","20.31039677","22.0839401","21.80745581","29.30967583","35.77794644","40.1526274","47.14927909","51.34829778","48.46931386","62.66848192","53.6802174","53.27356031","49.63246481","52.90539519","46.05846472","","",
"Ukraine","UKR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.13172098","44.78530943","52.87698857","68.91821933","84.58527312","116.32771395","148.34649172","185.83138609","215.65725617","168.201981","188.73646253","223.27625733","262.47145977","281.87738382","182.59447194","125.04652052","","",
"Upper middle income","UMC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3770237797348","99.9083341288087","105.324371430055","117.163150356905","137.13961477595","162.329732234189","190.23221338194","231.905195598679","283.907526388867","293.345629115113","338.353534736254","395.849124475812","423.47820622662","450.682200403167","470.805331208656","456.915952968502","","",
"Uruguay","URY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","623.96383861","607.48597862","401.04667815","365.07409117","378.75395957","450.77695102","525.98055503","556.60235282","719.76367887","797.70245734","1001.86829663","1181.10282908","1286.48321132","1431.28938756","1405.67948853","1281.291902","","",
"United States","USA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4561.91335203","4912.70582314","5330.04349632","5738.91195964","6101.49082043","6453.09599192","6820.59911246","7176.61552618","7420.06731907","7696.47150994","7949.89613043","8160.84486468","8432.50652832","8634.63174721","9059.52115597","9535.9453353","","",
"Uzbekistan","UZB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.26654595","24.3477025","20.54490518","21.2022147","24.22167464","28.78994423","35.26141101","40.01392911","51.17417703","61.05363655","74.33550885","86.69660659","103.11288841","112.00865751","122.63253244","133.94873999","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.5090575","147.55618193","170.41552403","178.49334739","183.2089335","189.5417146","198.1781754","224.80597124","247.0203227","249.67445636","276.7410357","265.93475933","285.340969","288.68298214","282.83500849","284.03345256","","",
"Venezuela, RB","VEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210.30967331","229.84548336","161.06830672","142.14701427","179.1998872","219.75194652","277.91222591","376.67365683","495.05768162","590.4493596","614.11194936","519.86103356","474.19447582","429.87161149","569.50042522","972.95147312","","",
"British Virgin Islands","VGB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.36092409","22.60492111","19.04455327","21.67059099","27.96346299","34.04465387","41.17362924","48.15844216","57.38314183","62.61286009","76.71438475","87.31325051","111.5905283","119.23131051","116.36020296","116.73619366","","",
"Vanuatu","VUT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.19148121","23.71614363","21.3133151","26.98676676","36.64992008","35.93024437","40.41022565","33.93940666","35.41131673","53.90010065","82.28583677","74.11712816","84.6041","172.50224196","113.84904893","98.98614427","","",
"World","WLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","472.861926310399","486.354501724344","517.176122916216","581.95910319252","640.313123649666","680.698999309797","720.66413139552","789.358583295835","856.181669717729","867.772621145431","907.321540284535","980.730328852135","989.225259734342","1010.84036027421","1035.86387037673","1001.66040439012","","",
"Samoa","WSM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.07043349","68.81713799","84.63656558","85.67567993","108.9387976","126.17567198","138.49287468","153.31324556","170.58050308","180.30009498","192.50793332","226.6782464","208.74431508","257.44934006","259.1590618","222.89139586","","",
"Kosovo","XKX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.15491132","26.49779064","27.31301534","34.84279861","38.21946545","42.37379267","49.86103364","57.95329677","69.58012765","65.85453032","67.70624706","64.60557696","73.82605875","78.39015242","79.74615338","72.03946941","","",
"South Africa","ZAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.78298627","195.19632663","169.02219259","254.30372573","322.71639477","354.06241505","362.46364212","385.9999925","372.3551131","413.0740827","539.56761477","597.35944784","579.74856297","526.49957517","509.83326095","470.79699332","","",
"Zambia","ZMB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.45399675","24.78648035","25.62234087","30.85681189","37.38458457","46.27190314","50.78122769","42.38058958","55.76964","49.02904194","67.36954123","79.30013119","81.61532371","89.88045063","87.09195162","69.36708094","","",
"Zimbabwe","ZWE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.63721647","71.14893849","69.98601317","68.78401188","81.85889165","94.29000594","","",
